-----------------------------------------------------------
Server listening on 9002 (test #1)
-----------------------------------------------------------
Accepted connection from 10.113.0.2, port 45877
[  6] local 10.113.0.1 port 9002 connected to 10.113.0.2 port 41236
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  6] 118.00-119.00 sec   120 KBytes   985 Kbits/sec  0.268 ms  1385/1470 (94%)  
[  6] 119.00-120.00 sec   119 KBytes   973 Kbits/sec  1.789 ms  1374/1458 (94%)  
[  6] 120.00-121.00 sec   120 KBytes   985 Kbits/sec  0.328 ms  1388/1473 (94%)  
[  6] 121.00-122.00 sec   120 KBytes   985 Kbits/sec  0.294 ms  1387/1472 (94%)  
[  6] 122.00-123.00 sec   120 KBytes   985 Kbits/sec  1.141 ms  1388/1473 (94%)  
[  6] 123.00-124.00 sec   119 KBytes   973 Kbits/sec  0.211 ms  1372/1456 (94%)  
[  6] 124.00-125.00 sec   120 KBytes   985 Kbits/sec  0.461 ms  1389/1474 (94%)  
[  6] 125.00-126.00 sec   120 KBytes   985 Kbits/sec  0.514 ms  1387/1472 (94%)  
[  6] 126.00-127.00 sec   119 KBytes   973 Kbits/sec  0.186 ms  1372/1456 (94%)  
[  6] 127.00-128.00 sec   119 KBytes   972 Kbits/sec  3.150 ms  1327/1411 (94%)  
[  6] 128.00-129.00 sec   122 KBytes   997 Kbits/sec  0.258 ms  1450/1536 (94%)  
[  6] 129.00-130.00 sec   119 KBytes   973 Kbits/sec  0.566 ms  1371/1455 (94%)  
[  6] 130.00-131.00 sec   120 KBytes   985 Kbits/sec  0.239 ms  1388/1473 (94%)  
[  6] 131.00-132.00 sec   120 KBytes   984 Kbits/sec  0.370 ms  1388/1473 (94%)  
[  6] 132.00-133.00 sec   120 KBytes   985 Kbits/sec  1.878 ms  1388/1473 (94%)  
[  6] 133.00-134.00 sec   119 KBytes   973 Kbits/sec  0.275 ms  1370/1454 (94%)  
[  6] 134.00-135.00 sec   120 KBytes   984 Kbits/sec  0.632 ms  1390/1475 (94%)  
[  6] 135.00-136.00 sec   120 KBytes   985 Kbits/sec  0.322 ms  1387/1472 (94%)  
[  6] 136.00-137.00 sec   119 KBytes   973 Kbits/sec  0.203 ms  1372/1456 (94%)  
[  6] 137.00-138.00 sec   120 KBytes   984 Kbits/sec  0.319 ms  1389/1474 (94%)  
[  6] 138.00-139.00 sec   120 KBytes   985 Kbits/sec  0.703 ms  1387/1472 (94%)  
[  6] 139.00-140.00 sec   119 KBytes   973 Kbits/sec  0.522 ms  1372/1456 (94%)  
[  6] 140.00-141.00 sec   120 KBytes   985 Kbits/sec  0.259 ms  1386/1471 (94%)  
[  6] 141.00-142.00 sec   120 KBytes   985 Kbits/sec  0.263 ms  1389/1474 (94%)  
[  6] 142.00-143.00 sec   119 KBytes   973 Kbits/sec  0.944 ms  1372/1456 (94%)  
[  6] 143.00-144.00 sec   120 KBytes   985 Kbits/sec  0.281 ms  1387/1472 (94%)  
[  6] 144.00-145.00 sec   120 KBytes   985 Kbits/sec  1.631 ms  1389/1474 (94%)  
[  6] 145.00-146.00 sec   119 KBytes   973 Kbits/sec  0.240 ms  1371/1455 (94%)  
[  6] 146.00-147.00 sec   120 KBytes   985 Kbits/sec  0.236 ms  1388/1473 (94%)  
[  6] 147.00-148.00 sec   120 KBytes   985 Kbits/sec  1.669 ms  1387/1472 (94%)  
[  6] 148.00-149.00 sec   119 KBytes   972 Kbits/sec  0.208 ms  1371/1455 (94%)  
[  6] 149.00-150.00 sec   120 KBytes   985 Kbits/sec  1.444 ms  1389/1474 (94%)  
[  6] 150.00-151.00 sec   120 KBytes   985 Kbits/sec  0.288 ms  1388/1473 (94%)  
[  6] 151.00-152.00 sec   120 KBytes   985 Kbits/sec  0.181 ms  1389/1474 (94%)  
[  6] 152.00-153.00 sec   119 KBytes   973 Kbits/sec  0.996 ms  1372/1456 (94%)  
[  6] 153.00-154.00 sec   120 KBytes   984 Kbits/sec  0.249 ms  1385/1470 (94%)  
[  6] 154.00-155.00 sec   120 KBytes   985 Kbits/sec  1.599 ms  1390/1475 (94%)  
[  6] 155.00-156.00 sec   119 KBytes   973 Kbits/sec  0.217 ms  1372/1456 (94%)  
[  6] 156.00-157.00 sec   120 KBytes   985 Kbits/sec  0.207 ms  1388/1473 (94%)  
[  6] 157.00-158.00 sec   120 KBytes   985 Kbits/sec  2.478 ms  1388/1473 (94%)  
[  6] 158.00-159.00 sec   119 KBytes   973 Kbits/sec  0.323 ms  1372/1456 (94%)  
[  6] 159.00-160.00 sec   120 KBytes   985 Kbits/sec  0.509 ms  1388/1473 (94%)  
[  6] 160.00-161.00 sec   120 KBytes   984 Kbits/sec  0.234 ms  1386/1471 (94%)  
[  6] 161.00-162.00 sec   119 KBytes   973 Kbits/sec  0.211 ms  1373/1457 (94%)  
[  6] 162.00-163.00 sec   120 KBytes   984 Kbits/sec  0.352 ms  1390/1475 (94%)  
[  6] 163.00-164.00 sec   120 KBytes   985 Kbits/sec  0.250 ms  1387/1472 (94%)  
[  6] 164.00-165.00 sec   120 KBytes   985 Kbits/sec  0.846 ms  1387/1472 (94%)  
[  6] 165.00-166.00 sec   119 KBytes   973 Kbits/sec  0.250 ms  1371/1455 (94%)  
[  6] 166.00-167.00 sec   120 KBytes   985 Kbits/sec  0.211 ms  1388/1473 (94%)  
[  6] 167.00-168.00 sec   119 KBytes   969 Kbits/sec  0.194 ms  1373/1457 (94%)  
[  6] 168.00-169.00 sec   120 KBytes   988 Kbits/sec  0.264 ms  1387/1472 (94%)  
[  6] 169.00-170.00 sec   120 KBytes   985 Kbits/sec  0.728 ms  1389/1474 (94%)  
[  6] 170.00-171.00 sec   120 KBytes   985 Kbits/sec  0.260 ms  1388/1473 (94%)  
[  6] 171.00-172.00 sec   119 KBytes   973 Kbits/sec  0.349 ms  1371/1455 (94%)  
[  6] 172.00-173.00 sec   120 KBytes   985 Kbits/sec  0.814 ms  1388/1473 (94%)  
[  6] 173.00-174.00 sec   120 KBytes   984 Kbits/sec  0.597 ms  1389/1474 (94%)  
[  6] 174.00-175.00 sec   119 KBytes   973 Kbits/sec  0.756 ms  1369/1453 (94%)  
[  6] 175.00-176.00 sec   120 KBytes   985 Kbits/sec  0.362 ms  1389/1474 (94%)  
[  6] 176.00-177.00 sec   120 KBytes   985 Kbits/sec  0.155 ms  1388/1473 (94%)  
[  6] 177.00-178.00 sec   119 KBytes   973 Kbits/sec  1.034 ms  1371/1455 (94%)  
[  6] 178.00-179.00 sec   120 KBytes   985 Kbits/sec  0.353 ms  1388/1473 (94%)  
[  6] 179.00-180.00 sec   120 KBytes   985 Kbits/sec  0.539 ms  1389/1474 (94%)  
[  6] 180.00-181.00 sec   119 KBytes   972 Kbits/sec  0.255 ms  1372/1456 (94%)  
[  6] 181.00-182.00 sec   120 KBytes   986 Kbits/sec  0.320 ms  1387/1472 (94%)  
[  6] 182.00-183.00 sec   120 KBytes   984 Kbits/sec  1.482 ms  1388/1473 (94%)  
[  6] 183.00-184.00 sec   119 KBytes   973 Kbits/sec  0.250 ms  1372/1456 (94%)  
[  6] 184.00-185.00 sec   120 KBytes   985 Kbits/sec  3.054 ms  1387/1472 (94%)  
[  6] 185.00-186.00 sec   120 KBytes   984 Kbits/sec  0.219 ms  1388/1473 (94%)  
[  6] 186.00-187.00 sec   120 KBytes   985 Kbits/sec  0.232 ms  1388/1473 (94%)  
[  6] 187.00-188.00 sec   119 KBytes   973 Kbits/sec  1.047 ms  1372/1456 (94%)  
[  6] 188.00-189.00 sec   120 KBytes   984 Kbits/sec  0.204 ms  1389/1474 (94%)  
[  6] 189.00-190.00 sec   120 KBytes   984 Kbits/sec  1.451 ms  1381/1466 (94%)  
[  6] 190.00-191.00 sec   119 KBytes   974 Kbits/sec  0.221 ms  1377/1461 (94%)  
[  6] 191.00-192.00 sec   120 KBytes   984 Kbits/sec  0.168 ms  1387/1472 (94%)  
[  6] 192.00-193.00 sec   120 KBytes   985 Kbits/sec  0.214 ms  1390/1475 (94%)  
[  6] 193.00-194.00 sec   119 KBytes   973 Kbits/sec  1.288 ms  1370/1454 (94%)  
[  6] 194.00-195.00 sec  59.4 KBytes   487 Kbits/sec  0.260 ms  953/995 (96%)  
[  6] 195.00-196.00 sec  80.6 KBytes   660 Kbits/sec  0.131 ms  1640/1697 (97%)  
[  6] 196.00-197.00 sec  18.4 KBytes   150 Kbits/sec  0.169 ms  468/481 (97%)  
[  6] 197.00-198.00 sec  62.2 KBytes   511 Kbits/sec  3.496 ms  989/1033 (96%)  
[  6] 198.00-199.00 sec   120 KBytes   985 Kbits/sec  0.149 ms  3054/3139 (97%)  
[  6] 199.00-200.00 sec  0.00 Bytes  0.00 bits/sec  0.149 ms  0/0 (0%)  
[  6] 200.00-201.00 sec  0.00 Bytes  0.00 bits/sec  0.149 ms  0/0 (0%)  
[  6] 201.00-202.00 sec  0.00 Bytes  0.00 bits/sec  0.149 ms  0/0 (0%)  
[  6] 202.00-203.00 sec  74.9 KBytes   614 Kbits/sec  1.982 ms  1312/1365 (96%)  
[  6] 203.00-204.00 sec   119 KBytes   973 Kbits/sec  0.249 ms  2963/3047 (97%)  
[  6] 204.00-205.00 sec   120 KBytes   985 Kbits/sec  1.957 ms  3015/3100 (97%)  
[  6] 205.00-206.00 sec   115 KBytes   938 Kbits/sec  0.360 ms  2483/2564 (97%)  
[  6] 206.00-207.00 sec  65.0 KBytes   533 Kbits/sec  0.318 ms  896/942 (95%)  
[  6] 207.00-208.00 sec  82.0 KBytes   672 Kbits/sec  4.689 ms  1771/1829 (97%)  
[  6] 208.00-209.00 sec  83.4 KBytes   682 Kbits/sec  0.521 ms  1685/1744 (97%)  
[  6] 209.00-210.00 sec  60.8 KBytes   499 Kbits/sec  0.301 ms  1165/1208 (96%)  
[  6] 210.00-211.00 sec  90.5 KBytes   742 Kbits/sec  0.294 ms  1598/1662 (96%)  
[  6] 211.00-212.00 sec  33.9 KBytes   278 Kbits/sec  0.399 ms  426/450 (95%)  
[  6] 212.00-213.00 sec   120 KBytes   985 Kbits/sec  1.792 ms  2548/2633 (97%)  
[  6] 213.00-214.00 sec   120 KBytes   984 Kbits/sec  0.194 ms  1389/1474 (94%)  
[  6] 214.00-215.00 sec   119 KBytes   974 Kbits/sec  0.698 ms  1372/1456 (94%)  
[  6] 215.00-216.00 sec   120 KBytes   984 Kbits/sec  0.265 ms  1388/1473 (94%)  
[  6] 216.00-217.00 sec   120 KBytes   985 Kbits/sec  0.239 ms  1388/1473 (94%)  
[  6] 217.00-218.00 sec   120 KBytes   984 Kbits/sec  0.164 ms  1387/1472 (94%)  
[  6] 218.00-219.00 sec   119 KBytes   973 Kbits/sec  0.313 ms  1370/1454 (94%)  
[  6] 219.00-220.00 sec   120 KBytes   984 Kbits/sec  1.082 ms  1387/1472 (94%)  
[  6] 220.00-221.00 sec   120 KBytes   985 Kbits/sec  0.545 ms  1390/1475 (94%)  
[  6] 221.00-222.00 sec   119 KBytes   973 Kbits/sec  0.272 ms  1371/1455 (94%)  
[  6] 222.00-223.00 sec   120 KBytes   985 Kbits/sec  0.220 ms  1389/1474 (94%)  
[  6] 223.00-224.00 sec   120 KBytes   985 Kbits/sec  0.237 ms  1388/1473 (94%)  
[  6] 224.00-225.00 sec   119 KBytes   973 Kbits/sec  0.380 ms  1370/1454 (94%)  
[  6] 225.00-226.00 sec   120 KBytes   985 Kbits/sec  0.357 ms  1390/1475 (94%)  
[  6] 226.00-227.00 sec   120 KBytes   985 Kbits/sec  0.222 ms  1388/1473 (94%)  
[  6] 227.00-228.00 sec   119 KBytes   973 Kbits/sec  0.332 ms  1370/1454 (94%)  
[  6] 228.00-229.00 sec   120 KBytes   984 Kbits/sec  0.222 ms  1389/1474 (94%)  
[  6] 229.00-230.00 sec   120 KBytes   984 Kbits/sec  1.671 ms  1387/1472 (94%)  
[  6] 230.00-231.00 sec   120 KBytes   986 Kbits/sec  0.172 ms  1389/1474 (94%)  
[  6] 231.00-232.00 sec   119 KBytes   973 Kbits/sec  0.258 ms  1371/1455 (94%)  
[  6] 232.00-233.00 sec   120 KBytes   985 Kbits/sec  0.279 ms  1388/1473 (94%)  
[  6] 233.00-234.00 sec   120 KBytes   985 Kbits/sec  0.277 ms  1389/1474 (94%)  
[  6] 234.00-235.00 sec   119 KBytes   973 Kbits/sec  0.496 ms  1371/1455 (94%)  
[  6] 235.00-236.00 sec   120 KBytes   985 Kbits/sec  0.186 ms  1388/1473 (94%)  
[  6] 236.00-237.00 sec   120 KBytes   984 Kbits/sec  0.319 ms  1387/1472 (94%)  
[  6] 237.00-238.00 sec   119 KBytes   973 Kbits/sec  1.691 ms  1373/1457 (94%)  
[  6] 238.00-239.00 sec   120 KBytes   984 Kbits/sec  0.231 ms  1387/1472 (94%)  
[  6] 239.00-240.00 sec   120 KBytes   983 Kbits/sec  0.743 ms  1388/1473 (94%)  
[  6] 240.00-241.00 sec   119 KBytes   975 Kbits/sec  0.231 ms  1372/1456 (94%)  
[  6] 241.00-242.00 sec   120 KBytes   985 Kbits/sec  0.295 ms  1389/1474 (94%)  
[  6] 242.00-243.00 sec   120 KBytes   985 Kbits/sec  0.770 ms  1387/1472 (94%)  
[  6] 243.00-244.00 sec   119 KBytes   973 Kbits/sec  0.357 ms  1373/1457 (94%)  
[  6] 244.00-245.00 sec   119 KBytes   973 Kbits/sec  0.484 ms  1370/1454 (94%)  
[  6] 245.00-246.00 sec   122 KBytes   996 Kbits/sec  0.261 ms  1404/1490 (94%)  
[  6] 246.00-247.00 sec   120 KBytes   984 Kbits/sec  0.260 ms  1389/1474 (94%)  
[  6] 247.00-248.00 sec   119 KBytes   973 Kbits/sec  0.902 ms  1371/1455 (94%)  
[  6] 248.00-249.00 sec   120 KBytes   984 Kbits/sec  0.284 ms  1388/1473 (94%)  
[  6] 249.00-250.00 sec   120 KBytes   985 Kbits/sec  0.433 ms  1386/1471 (94%)  
[  6] 250.00-251.00 sec   119 KBytes   973 Kbits/sec  0.284 ms  1375/1459 (94%)  
[  6] 251.00-252.00 sec   120 KBytes   984 Kbits/sec  0.329 ms  1388/1473 (94%)  
[  6] 252.00-253.00 sec   119 KBytes   972 Kbits/sec  0.787 ms  1368/1452 (94%)  
[  6] 253.00-254.00 sec   120 KBytes   986 Kbits/sec  0.231 ms  1391/1476 (94%)  
[  6] 254.00-255.00 sec   120 KBytes   985 Kbits/sec  0.893 ms  1388/1473 (94%)  
[  6] 255.00-256.00 sec   120 KBytes   985 Kbits/sec  0.234 ms  1389/1474 (94%)  
[  6] 256.00-257.00 sec   119 KBytes   973 Kbits/sec  0.295 ms  1370/1454 (94%)  
[  6] 257.00-258.00 sec   120 KBytes   985 Kbits/sec  1.163 ms  1388/1473 (94%)  
[  6] 258.00-259.00 sec   120 KBytes   985 Kbits/sec  0.418 ms  1389/1474 (94%)  
[  6] 259.00-260.00 sec   119 KBytes   973 Kbits/sec  0.425 ms  1371/1455 (94%)  
[  6] 260.00-261.00 sec   120 KBytes   985 Kbits/sec  0.285 ms  1387/1472 (94%)  
[  6] 261.00-262.00 sec   120 KBytes   985 Kbits/sec  0.159 ms  1389/1474 (94%)  
[  6] 262.00-263.00 sec   119 KBytes   973 Kbits/sec  2.040 ms  1371/1455 (94%)  
[  6] 263.00-264.00 sec   120 KBytes   985 Kbits/sec  0.358 ms  1387/1472 (94%)  
[  6] 264.00-265.00 sec   120 KBytes   985 Kbits/sec  0.757 ms  1390/1475 (94%)  
[  6] 265.00-266.00 sec   120 KBytes   984 Kbits/sec  0.178 ms  1386/1471 (94%)  
[  6] 266.00-267.00 sec   119 KBytes   973 Kbits/sec  0.206 ms  1374/1458 (94%)  
[  6] 267.00-268.00 sec   120 KBytes   984 Kbits/sec  0.933 ms  1387/1472 (94%)  
[  6] 268.00-269.00 sec   120 KBytes   986 Kbits/sec  0.522 ms  1388/1473 (94%)  
[  6] 269.00-270.00 sec   119 KBytes   972 Kbits/sec  0.515 ms  1371/1455 (94%)  
[  6] 270.00-271.00 sec   120 KBytes   985 Kbits/sec  0.368 ms  1388/1473 (94%)  
[  6] 271.00-272.00 sec   120 KBytes   984 Kbits/sec  0.216 ms  1388/1473 (94%)  
[  6] 272.00-273.00 sec   119 KBytes   973 Kbits/sec  1.630 ms  1372/1456 (94%)  
[  6] 273.00-274.00 sec   120 KBytes   985 Kbits/sec  0.217 ms  1388/1473 (94%)  
[  6] 274.00-275.00 sec   120 KBytes   985 Kbits/sec  0.626 ms  1387/1472 (94%)  
[  6] 275.00-276.00 sec   119 KBytes   973 Kbits/sec  0.250 ms  1371/1455 (94%)  
[  6] 276.00-277.00 sec   120 KBytes   985 Kbits/sec  0.267 ms  1390/1475 (94%)  
[  6] 277.00-278.00 sec   120 KBytes   985 Kbits/sec  1.143 ms  1388/1473 (94%)  
[  6] 278.00-279.00 sec   120 KBytes   985 Kbits/sec  0.317 ms  1386/1471 (94%)  
[  6] 279.00-280.00 sec   119 KBytes   973 Kbits/sec  0.453 ms  1373/1457 (94%)  
[  6] 280.00-281.00 sec   120 KBytes   984 Kbits/sec  0.295 ms  1388/1473 (94%)  
[  6] 281.00-282.00 sec   120 KBytes   985 Kbits/sec  0.131 ms  1388/1473 (94%)  
[  6] 282.00-283.00 sec   119 KBytes   973 Kbits/sec  0.246 ms  1372/1456 (94%)  
[  6] 283.00-284.00 sec   120 KBytes   984 Kbits/sec  0.209 ms  1387/1472 (94%)  
[  6] 284.00-285.00 sec   120 KBytes   984 Kbits/sec  0.539 ms  1387/1472 (94%)  
[  6] 285.00-286.00 sec   119 KBytes   973 Kbits/sec  0.301 ms  1371/1455 (94%)  
[  6] 286.00-287.00 sec   120 KBytes   985 Kbits/sec  0.280 ms  1389/1474 (94%)  
[  6] 287.00-288.00 sec   120 KBytes   983 Kbits/sec  1.567 ms  1389/1474 (94%)  
[  6] 288.00-289.00 sec   119 KBytes   974 Kbits/sec  0.451 ms  1371/1455 (94%)  
[  6] 289.00-290.00 sec   120 KBytes   985 Kbits/sec  0.839 ms  1389/1474 (94%)  
[  6] 290.00-291.00 sec   120 KBytes   984 Kbits/sec  0.191 ms  1388/1473 (94%)  
[  6] 291.00-292.00 sec   119 KBytes   974 Kbits/sec  0.466 ms  1387/1472 (94%)  
[  6] 292.00-293.00 sec   119 KBytes   973 Kbits/sec  1.220 ms  1370/1454 (94%)  
[  6] 293.00-294.00 sec   120 KBytes   985 Kbits/sec  1.407 ms  1388/1473 (94%)  
[  6] 294.00-295.00 sec   119 KBytes   973 Kbits/sec  1.928 ms  1374/1458 (94%)  
[  6] 295.00-296.00 sec   120 KBytes   985 Kbits/sec  0.273 ms  1387/1472 (94%)  
[  6] 296.00-297.00 sec   120 KBytes   985 Kbits/sec  0.598 ms  1388/1473 (94%)  
[  6] 297.00-298.00 sec   120 KBytes   985 Kbits/sec  1.060 ms  1387/1472 (94%)  
[  6] 298.00-299.00 sec   119 KBytes   973 Kbits/sec  0.337 ms  1373/1457 (94%)  
[  6] 299.00-300.00 sec   120 KBytes   984 Kbits/sec  1.713 ms  1389/1474 (94%)  
[  6] 300.00-301.00 sec   120 KBytes   985 Kbits/sec  0.241 ms  1385/1470 (94%)  
[  6] 301.00-302.00 sec   119 KBytes   973 Kbits/sec  0.429 ms  1374/1458 (94%)  
[  6] 302.00-303.00 sec   120 KBytes   985 Kbits/sec  1.147 ms  1389/1474 (94%)  
[  6] 303.00-304.00 sec   120 KBytes   984 Kbits/sec  0.354 ms  1387/1472 (94%)  
[  6] 304.00-305.00 sec   119 KBytes   973 Kbits/sec  2.197 ms  1371/1455 (94%)  
[  6] 305.00-306.00 sec   120 KBytes   985 Kbits/sec  0.288 ms  1388/1473 (94%)  
[  6] 306.00-307.00 sec   120 KBytes   985 Kbits/sec  0.283 ms  1387/1472 (94%)  
[  6] 307.00-308.00 sec   119 KBytes   972 Kbits/sec  0.188 ms  1373/1457 (94%)  
[  6] 308.00-309.00 sec   120 KBytes   985 Kbits/sec  0.310 ms  1388/1473 (94%)  
[  6] 309.00-310.00 sec   120 KBytes   984 Kbits/sec  1.186 ms  1388/1473 (94%)  
[  6] 310.00-311.00 sec   120 KBytes   985 Kbits/sec  0.219 ms  1387/1472 (94%)  
[  6] 311.00-312.00 sec   119 KBytes   973 Kbits/sec  0.141 ms  1371/1455 (94%)  
[  6] 312.00-313.00 sec   120 KBytes   985 Kbits/sec  3.151 ms  1386/1471 (94%)  
[  6] 313.00-314.00 sec   120 KBytes   985 Kbits/sec  0.233 ms  1390/1475 (94%)  
[  6] 314.00-315.00 sec   119 KBytes   973 Kbits/sec  1.930 ms  1369/1453 (94%)  
[  6] 315.00-316.00 sec   120 KBytes   985 Kbits/sec  0.212 ms  1390/1475 (94%)  
[  6] 316.00-317.00 sec   120 KBytes   984 Kbits/sec  0.195 ms  1387/1472 (94%)  
[  6] 317.00-318.00 sec   119 KBytes   973 Kbits/sec  2.388 ms  1374/1458 (94%)  
[  6] 318.00-319.00 sec   120 KBytes   985 Kbits/sec  0.187 ms  1389/1474 (94%)  
[  6] 319.00-320.00 sec   120 KBytes   985 Kbits/sec  1.551 ms  1387/1472 (94%)  
[  6] 320.00-321.00 sec   119 KBytes   973 Kbits/sec  0.184 ms  1372/1456 (94%)  
[  6] 321.00-322.00 sec   120 KBytes   985 Kbits/sec  0.228 ms  1387/1472 (94%)  
[  6] 322.00-323.00 sec   120 KBytes   985 Kbits/sec  0.213 ms  1389/1474 (94%)  
[  6] 323.00-324.00 sec   119 KBytes   973 Kbits/sec  0.541 ms  1370/1454 (94%)  
[  6] 324.00-325.00 sec   120 KBytes   985 Kbits/sec  1.152 ms  1389/1474 (94%)  
[  6] 325.00-326.00 sec   120 KBytes   985 Kbits/sec  0.201 ms  1388/1473 (94%)  
[  6] 326.00-327.00 sec   120 KBytes   984 Kbits/sec  0.205 ms  1387/1472 (94%)  
[  6] 327.00-328.00 sec   119 KBytes   972 Kbits/sec  0.579 ms  1372/1456 (94%)  
[  6] 328.00-329.00 sec   120 KBytes   986 Kbits/sec  0.251 ms  1389/1474 (94%)  
[  6] 329.00-330.00 sec   119 KBytes   974 Kbits/sec  0.988 ms  1371/1455 (94%)  
[  6] 330.00-331.00 sec   120 KBytes   985 Kbits/sec  0.325 ms  1388/1473 (94%)  
[  6] 331.00-332.00 sec   120 KBytes   985 Kbits/sec  0.267 ms  1388/1473 (94%)  
[  6] 332.00-333.00 sec   120 KBytes   985 Kbits/sec  1.973 ms  1387/1472 (94%)  
[  6] 333.00-334.00 sec   119 KBytes   973 Kbits/sec  0.208 ms  1373/1457 (94%)  
[  6] 334.00-335.00 sec   120 KBytes   985 Kbits/sec  1.579 ms  1387/1472 (94%)  
[  6] 335.00-336.00 sec   120 KBytes   985 Kbits/sec  0.217 ms  1389/1474 (94%)  
[  6] 336.00-337.00 sec   119 KBytes   973 Kbits/sec  0.372 ms  1370/1454 (94%)  
[  6] 337.00-338.00 sec   120 KBytes   985 Kbits/sec  3.441 ms  1389/1474 (94%)  
[  6] 338.00-339.00 sec   120 KBytes   984 Kbits/sec  0.602 ms  1386/1471 (94%)  
[  6] 339.00-340.00 sec   117 KBytes   962 Kbits/sec  0.203 ms  1357/1440 (94%)  
[  6] 340.00-341.00 sec   122 KBytes   996 Kbits/sec  0.215 ms  1404/1490 (94%)  
[  6] 341.00-342.00 sec   120 KBytes   985 Kbits/sec  0.272 ms  1389/1474 (94%)  
[  6] 342.00-343.00 sec   120 KBytes   985 Kbits/sec  0.787 ms  1386/1471 (94%)  
[  6] 343.00-344.00 sec   119 KBytes   973 Kbits/sec  0.185 ms  1374/1458 (94%)  
[  6] 344.00-345.00 sec   119 KBytes   974 Kbits/sec  0.662 ms  1371/1455 (94%)  
[  6] 345.00-346.00 sec   122 KBytes   996 Kbits/sec  0.244 ms  1405/1491 (94%)  
[  6] 346.00-347.00 sec   119 KBytes   973 Kbits/sec  0.355 ms  1371/1455 (94%)  
[  6] 347.00-348.00 sec   120 KBytes   985 Kbits/sec  1.789 ms  1388/1473 (94%)  
[  6] 348.00-349.00 sec   120 KBytes   984 Kbits/sec  0.258 ms  1388/1473 (94%)  
[  6] 349.00-350.00 sec   119 KBytes   973 Kbits/sec  1.014 ms  1372/1456 (94%)  
[  6] 350.00-351.00 sec   120 KBytes   984 Kbits/sec  0.261 ms  1388/1473 (94%)  
[  6] 351.00-352.00 sec   120 KBytes   985 Kbits/sec  0.207 ms  1388/1473 (94%)  
[  6] 352.00-353.00 sec   119 KBytes   972 Kbits/sec  0.561 ms  1369/1453 (94%)  
[  6] 353.00-354.00 sec   120 KBytes   985 Kbits/sec  0.228 ms  1391/1476 (94%)  
[  6] 354.00-355.00 sec   120 KBytes   985 Kbits/sec  0.749 ms  1386/1471 (94%)  
[  6] 355.00-356.00 sec   119 KBytes   973 Kbits/sec  0.302 ms  1372/1456 (94%)  
[  6] 356.00-357.00 sec   120 KBytes   985 Kbits/sec  0.200 ms  1388/1473 (94%)  
[  6] 357.00-358.00 sec   120 KBytes   985 Kbits/sec  1.523 ms  1389/1474 (94%)  
[  6] 358.00-359.00 sec   119 KBytes   973 Kbits/sec  0.234 ms  1372/1456 (94%)  
[  6] 359.00-360.00 sec   120 KBytes   984 Kbits/sec  0.241 ms  1387/1472 (94%)  
[  6] 360.00-361.00 sec   120 KBytes   984 Kbits/sec  0.615 ms  1387/1472 (94%)  
[  6] 361.00-362.00 sec   120 KBytes   985 Kbits/sec  0.279 ms  1389/1474 (94%)  
[  6] 362.00-363.00 sec   119 KBytes   973 Kbits/sec  0.473 ms  1371/1455 (94%)  
[  6] 363.00-364.00 sec   120 KBytes   985 Kbits/sec  0.156 ms  1389/1474 (94%)  
[  6] 364.00-365.00 sec   120 KBytes   985 Kbits/sec  0.786 ms  1387/1472 (94%)  
[  6] 365.00-366.00 sec   119 KBytes   973 Kbits/sec  0.362 ms  1371/1455 (94%)  
[  6] 366.00-367.00 sec   120 KBytes   985 Kbits/sec  0.260 ms  1389/1474 (94%)  
[  6] 367.00-368.00 sec   120 KBytes   985 Kbits/sec  0.287 ms  1386/1471 (94%)  
[  6] 368.00-369.00 sec   119 KBytes   973 Kbits/sec  0.226 ms  1374/1458 (94%)  
[  6] 369.00-370.00 sec   120 KBytes   985 Kbits/sec  0.580 ms  1388/1473 (94%)  
[  6] 370.00-371.00 sec   120 KBytes   984 Kbits/sec  0.265 ms  1384/1469 (94%)  
[  6] 371.00-372.00 sec   119 KBytes   973 Kbits/sec  0.278 ms  1374/1458 (94%)  
[  6] 372.00-373.00 sec   120 KBytes   985 Kbits/sec  1.900 ms  1388/1473 (94%)  
[  6] 373.00-374.00 sec   120 KBytes   985 Kbits/sec  0.181 ms  1389/1474 (94%)  
[  6] 374.00-375.00 sec   119 KBytes   973 Kbits/sec  0.686 ms  1372/1456 (94%)  
[  6] 375.00-376.00 sec   120 KBytes   985 Kbits/sec  0.165 ms  1388/1473 (94%)  
[  6] 376.00-377.00 sec   120 KBytes   985 Kbits/sec  0.401 ms  1387/1472 (94%)  
[  6] 377.00-378.00 sec   119 KBytes   973 Kbits/sec  0.925 ms  1371/1455 (94%)  
[  6] 378.00-379.00 sec   120 KBytes   985 Kbits/sec  0.243 ms  1390/1475 (94%)  
[  6] 379.00-380.00 sec   120 KBytes   985 Kbits/sec  0.307 ms  1387/1472 (94%)  
[  6] 380.00-381.00 sec   120 KBytes   985 Kbits/sec  0.294 ms  1388/1473 (94%)  
[  6] 381.00-382.00 sec   119 KBytes   973 Kbits/sec  0.207 ms  1371/1455 (94%)  
[  6] 382.00-383.00 sec   120 KBytes   985 Kbits/sec  1.420 ms  1389/1474 (94%)  
[  6] 383.00-384.00 sec   120 KBytes   985 Kbits/sec  0.175 ms  1386/1471 (94%)  
